location,datetime,tempmax,dew,humidity,solarradiation
padukka,2022-05-15,31.8,24.9,83.5,171.6
padukka,2022-05-16,31.1,25.2,87.1,176.2
padukka,2022-05-17,31.1,24.9,82.9,152.5
padukka,2022-05-18,31.1,25,85.5,207.2
padukka,2022-05-19,31.1,25,83,200.6
padukka,2022-05-20,31.1,25.3,83.3,226
padukka,2022-05-21,30.8,25.4,82.6,217.6
padukka,2022-05-22,31.1,25.1,79.3,209.2
padukka,2022-05-23,31.1,25.2,81.4,205.2
padukka,2022-05-24,30.1,25.1,87.5,144.5
padukka,2022-05-25,31.1,25,86,177.9
padukka,2022-05-26,28.7,25.1,91.4,209.6
padukka,2022-05-27,30.1,25,89.1,203
padukka,2022-05-28,30.1,24.8,85.8,198.2
padukka,2022-05-29,29.1,24.6,91,179.5
padukka,2022-05-30,31.1,24.6,88.2,161.7
padukka,2022-05-31,27.1,24.4,94.5,48.2
padukka,2022-06-01,30.1,24.6,83.9,117
padukka,2022-06-02,30.1,25.2,83.6,180.1
padukka,2022-06-03,31.1,25.1,82,185
padukka,2022-06-04,31.1,25.1,82.7,175.7
padukka,2022-06-05,31.1,25.2,83.6,184.6
padukka,2022-06-06,30.4,25.4,85.1,196.9
padukka,2022-06-07,29.1,25.3,85.6,193.9
padukka,2022-06-08,30.3,25.1,83.9,209.7
padukka,2022-06-09,31.4,25,80.8,197.2
padukka,2022-06-10,31.1,24.5,79.1,225.6
padukka,2022-06-11,29.5,25,87.2,204.9
padukka,2022-06-12,30.8,25.1,87.1,173.7
padukka,2022-06-13,31.1,24.6,82.6,211.7
padukka,2022-06-14,30.8,24.7,80.2,180
padukka,2022-06-15,31.1,25.2,80.8,162.9
padukka,2022-06-16,30.1,24.9,87.6,66.5
padukka,2022-06-17,31.1,25,83.1,150.9
padukka,2022-06-18,31.1,24.6,85.9,210.2
padukka,2022-06-19,30.5,24.7,85.4,211.1
padukka,2022-06-20,31.6,24.9,82.8,202.6
padukka,2022-06-21,31.1,24.8,78.2,191.4
padukka,2022-06-22,31.8,24.5,77,209.2
padukka,2022-06-23,31.1,24.8,81.7,198.2
padukka,2022-06-24,31.1,25,82.2,179.2
padukka,2022-06-25,31.1,24.9,79.9,194.2
padukka,2022-06-26,31.1,25.1,79.7,208.9
padukka,2022-06-27,31.1,24.9,77.8,237.1
padukka,2022-06-28,31.8,24.6,76.6,201.4
padukka,2022-06-29,31.8,24,74.9,224.2
padukka,2022-06-30,29.1,23.8,77.3,183.7
padukka,2022-07-01,31.8,23.8,77.7,242.4
padukka,2022-07-02,31.8,24.3,75.7,237.1
padukka,2022-07-03,28.8,24,80.6,141.1
padukka,2022-07-04,31.1,23.4,74.7,239.7
padukka,2022-07-05,30.3,23.5,76.5,210
padukka,2022-07-06,30.6,23.5,75,179.8
padukka,2022-07-07,29.8,23.4,75.9,205
padukka,2022-07-08,31.8,23,73.8,253.3
padukka,2022-07-09,31.1,23.4,75.8,213.6
padukka,2022-07-10,30.1,24,78.5,175.4
padukka,2022-07-11,30.1,23.5,78,140.9
padukka,2022-07-12,31.1,24.1,77.4,258.1
padukka,2022-07-13,30.1,24.5,79,252.6
padukka,2022-07-14,31.1,24.8,80,212.6
padukka,2022-07-15,31.1,24.9,85,233.8
padukka,2022-07-16,30.8,24.9,82.3,225.2
padukka,2022-07-17,32.1,25,81.7,202.7
padukka,2022-07-18,31.3,24.5,77.9,196.5
padukka,2022-07-19,32.1,24.2,78.1,227.7
padukka,2022-07-20,30.1,24.5,82.3,177.9
padukka,2022-07-21,29.1,24.4,84.3,188
padukka,2022-07-22,29.1,24.6,84.6,130.9
padukka,2022-07-23,30.1,24.3,81.4,205.1
padukka,2022-07-24,29.1,24,80.1,218.2
padukka,2022-07-25,31.1,24.4,80.7,203.8
padukka,2022-07-26,31.1,24.7,82.9,222.9
padukka,2022-07-27,32.1,24.2,86.8,184.3
padukka,2022-07-28,30.1,24.2,87.6,122.6
padukka,2022-07-29,30.3,24.8,87.5,123.4
padukka,2022-07-30,31.1,24.8,84.7,213
padukka,2022-07-31,31.1,24.9,84.9,196
padukka,2022-08-01,28.1,24,84.4,76.1
padukka,2022-08-02,29.1,23.1,78.7,168
padukka,2022-08-03,29.1,23.4,83.2,150.4
padukka,2022-08-04,29.1,23.6,83.1,176.8
padukka,2022-08-05,29.1,24,85.3,179.1
padukka,2022-08-06,30.1,24.3,82.3,201
padukka,2022-08-07,30.1,24,82.5,234.4
padukka,2022-08-08,30.1,23.8,78.5,237.1
padukka,2022-08-09,30.1,23.8,79.2,246.9
padukka,2022-08-10,30.1,23.2,76.3,266.1
padukka,2022-08-11,30.2,23.7,78.1,255.7
padukka,2022-08-12,30.1,24.6,81.4,221.4
padukka,2022-08-13,30.6,24.2,78.9,234.9
padukka,2022-08-14,30.2,23.9,78.4,217.9
padukka,2022-08-15,31.1,24.1,81.4,232.3
padukka,2022-08-16,31.1,24.3,80.6,241.1
padukka,2022-08-17,30.6,24.3,80.4,229
padukka,2022-08-18,31.1,24.2,78.1,218.6
padukka,2022-08-19,31.1,24.5,79.9,215.4
padukka,2022-08-20,30.1,24.1,79.3,224.2
padukka,2022-08-21,31.1,24,77.4,234.4
padukka,2022-08-22,31.1,24.3,81.2,179.1
padukka,2022-08-23,30.8,23.8,78,228.8
padukka,2022-08-24,31.1,23.2,76.9,154.4
padukka,2022-08-25,30.1,23.3,77,226.7
padukka,2022-08-26,29.1,23.8,80.9,195.2
padukka,2022-08-27,29.1,23,78.9,202.5
padukka,2022-08-28,30.1,23.5,79,250.9
padukka,2022-08-29,30.1,24.2,81.9,199.3
padukka,2022-08-30,31.1,24.8,87.1,164.7
padukka,2022-08-31,27.1,23.9,92.1,85.9
padukka,2022-09-01,28.1,23.4,87.9,98.6
padukka,2022-09-02,31.1,23.5,83,218
padukka,2022-09-03,30.6,24.1,85.6,180.5
padukka,2022-09-04,30.8,24.6,88.5,164.6
padukka,2022-09-05,28.1,24.5,93,137
padukka,2022-09-06,29.8,24,83.9,166.4
padukka,2022-09-07,29.1,23.8,82.7,191.5
padukka,2022-09-08,29.1,23.5,80.7,221.1
padukka,2022-09-09,30.6,24,80.1,240.8
padukka,2022-09-10,30.1,24.1,80.3,237.7
padukka,2022-09-11,30.1,24.2,80.6,241.2
padukka,2022-09-12,30.8,23.9,78.6,265.3
padukka,2022-09-13,31.1,24,78.7,232.6
padukka,2022-09-14,31.1,24.4,82.1,249.4
padukka,2022-09-15,30.3,24.4,82.9,252
padukka,2022-09-16,30.8,23.9,80.2,252.7
padukka,2022-09-17,31.1,23.9,79.7,219.6
padukka,2022-09-18,31.1,24.7,80,221.6
padukka,2022-09-19,31.1,24.9,80.4,192.6
padukka,2022-09-20,31.6,24.6,78.9,248.1
padukka,2022-09-21,31.6,24.3,78.7,222.8
padukka,2022-09-22,31.1,24.1,79.4,242.7
padukka,2022-09-23,31.6,23.9,76.8,256.6
padukka,2022-09-24,31.1,23.3,74.3,245.4
padukka,2022-09-25,31.1,24,76.8,248.6
padukka,2022-09-26,31.1,24.1,78.4,111
padukka,2022-09-27,31.1,23.6,75.6,252.2
padukka,2022-09-28,31.8,23.8,74.8,208.4
padukka,2022-09-29,31.1,24.1,78.1,212.9
padukka,2022-09-30,30.6,24,79.5,192.6
padukka,2022-10-01,30.8,24.2,82.1,172.1
padukka,2022-10-02,30.8,24,79,173.3
padukka,2022-10-03,30.1,23.7,78.4,187.9
padukka,2022-10-04,30.8,24,78.7,185
padukka,2022-10-05,30.6,24,78.5,205.6
padukka,2022-10-06,30.1,24,79.5,180.5
padukka,2022-10-07,30.1,23.9,78.8,190.5
padukka,2022-10-08,29.7,23.5,78.5,241.7
padukka,2022-10-09,30.4,24.3,83.5,235.7
padukka,2022-10-10,31.1,24.2,81.2,223.8
padukka,2022-10-11,30.4,24.1,81.6,215.1
padukka,2022-10-12,29.1,24.4,91.7,134.5
padukka,2022-10-13,27.3,24.3,94.6,131.3
padukka,2022-10-14,27.1,24.4,95.6,117.8
padukka,2022-10-15,28.1,24.4,92.5,97.1
padukka,2022-10-16,30.1,24.3,86.4,173
padukka,2022-10-17,28.9,24.4,91.6,151.2
padukka,2022-10-18,27.1,24.2,91.9,119.6
padukka,2022-10-19,30.1,24.4,84.2,107.9
padukka,2022-10-20,29.1,24.1,81.2,140.2
padukka,2022-10-21,29.1,24.1,90.3,97
padukka,2022-10-22,28.1,24.5,93.1,148.9
padukka,2022-10-23,28.1,24,92,198.9
padukka,2022-10-24,29.1,24.7,86.7,160.9
padukka,2022-10-25,30.1,24.7,84.1,172.2
padukka,2022-10-26,30.1,24.9,86.3,231.4
padukka,2022-10-27,31.1,24.1,85.3,230.7
padukka,2022-10-28,32.1,23.2,79.7,286.4
padukka,2022-10-29,31.2,23.6,82.4,263.8
padukka,2022-10-30,31.1,24.4,86.5,216.1
padukka,2022-10-31,30.8,23.7,81.4,185.5
padukka,2022-11-01,29.1,24.1,90.4,91
padukka,2022-11-02,30,24.2,88.7,183.1
padukka,2022-11-03,31.1,24.6,86.2,123.8
padukka,2022-11-04,31.1,24.5,85.3,158.7
padukka,2022-11-05,30.1,23.9,88.5,46.6
padukka,2022-11-06,31.1,24,85.7,132.1
padukka,2022-11-07,31.1,23.3,83.2,191.1
padukka,2022-11-08,31.1,23.9,84.7,178.6
padukka,2022-11-09,32.1,23.4,82.9,165.2
padukka,2022-11-10,29.2,23.8,86.1,148.7
padukka,2022-11-11,29.4,24.1,88.9,163.5
padukka,2022-11-12,29.1,24.4,89.8,168.6
padukka,2022-11-13,30.1,24.1,87.7,131.1
padukka,2022-11-14,30.1,23.6,87.1,129.6
padukka,2022-11-15,31.1,23.6,86.1,198.8
padukka,2022-11-16,32.1,23.6,81.8,208.6
padukka,2022-11-17,31.1,22.1,77.2,268.4
padukka,2022-11-18,31.1,21.3,76.6,229
padukka,2022-11-19,30.1,22.7,81.6,226.5
padukka,2022-11-20,31.1,22.5,79.8,244
padukka,2022-11-21,30.1,22.1,78.1,232
padukka,2022-11-22,30.6,22.8,78.7,211.1
padukka,2022-11-23,30.3,22.5,77.2,229.1
padukka,2022-11-24,31.1,22.6,78.8,217
padukka,2022-11-25,31.1,23.1,80.5,217.6
padukka,2022-11-26,31.1,23.6,81.7,200.2
padukka,2022-11-27,32.1,24.1,80.6,220.9
padukka,2022-11-28,31.1,23.3,79.9,216.8
padukka,2022-11-29,33.1,23,76.3,218
padukka,2022-11-30,31.1,21.9,75.3,234.5
padukka,2022-12-01,31.2,23.2,78.9,221.2
padukka,2022-12-02,32.1,24.1,85.6,156.2
padukka,2022-12-03,31.1,23.6,89.1,163.5
padukka,2022-12-04,30.1,23.3,88.6,186.9
padukka,2022-12-05,31.1,23.5,86.2,177
padukka,2022-12-06,30.8,23.4,83.8,186.8
padukka,2022-12-07,29.4,22.4,80.6,103.7
padukka,2022-12-08,27.1,19.8,80.4,93.6
padukka,2022-12-09,27.3,21.1,85,144.7
padukka,2022-12-10,29.1,22.4,86,127.8
padukka,2022-12-11,30.6,23,85.7,185
padukka,2022-12-12,30.8,23.1,83.2,213.5
padukka,2022-12-13,31.1,22.7,80.4,226
padukka,2022-12-14,31.1,22.7,80,223.9
padukka,2022-12-15,30.8,22.9,80.9,238.6
padukka,2022-12-16,30.6,22.2,78.8,218.3
padukka,2022-12-17,31.4,22.2,77.1,202.1
padukka,2022-12-18,29.6,22.8,82.2,106.8
padukka,2022-12-19,27.6,23,87.6,46.2
padukka,2022-12-20,31.8,22.8,78.1,185.3
padukka,2022-12-21,30.2,23.5,82.8,180.1
padukka,2022-12-22,31.4,23.2,84.2,182.3
padukka,2022-12-23,30.6,22.8,79.7,230.6
padukka,2022-12-24,30.1,23.3,83.3,207.8
padukka,2022-12-25,26.3,23.4,90.7,37.5
padukka,2022-12-26,30.1,23.7,85.7,157.2
padukka,2022-12-27,30.8,23.1,79.6,235.6
padukka,2022-12-28,30.1,24,82.8,192.3
padukka,2022-12-29,32.1,23.2,77.7,227.3
padukka,2022-12-30,32.6,20.9,70.7,226.2
padukka,2022-12-31,31.8,20.3,71.1,236.7
padukka,2023-01-01,31.8,19.8,70.1,249.7
padukka,2023-01-02,31.8,20.5,70.6,247
padukka,2023-01-03,32.1,19.9,67.6,243.1
padukka,2023-01-04,31.8,19.7,66,247.3
padukka,2023-01-05,32.3,22.1,75,226.3
padukka,2023-01-06,32.6,23.1,80,192.1
padukka,2023-01-07,31.4,22.7,81,190.4
padukka,2023-01-08,30.8,22.1,77.4,184.6
padukka,2023-01-09,31.8,20.6,69.4,239.9
padukka,2023-01-10,31.6,20.2,70.6,255.7
padukka,2023-01-11,30.8,19.8,70.9,263.6
padukka,2023-01-12,30.9,19.4,68.9,271.6
padukka,2023-01-13,31.1,20.4,74.8,251.9
padukka,2023-01-14,31.1,22.3,77.9,240
padukka,2023-01-15,31.1,23,82.4,198.2
padukka,2023-01-16,31.1,23.3,85.3,201.1
padukka,2023-01-17,29.3,23,87.6,197.9
padukka,2023-01-18,30.3,22.5,81.4,210.1
padukka,2023-01-19,32.1,19.2,66,254.4
padukka,2023-01-20,31.1,20,71.7,220.1
padukka,2023-01-21,28.8,21.6,81.1,135.1
padukka,2023-01-22,30.1,21.6,78,105.4
padukka,2023-01-23,31.8,22.7,79.5,182.5
padukka,2023-01-24,30.1,23.4,87.2,162.2
padukka,2023-01-25,30.8,22.3,81,216.8
padukka,2023-01-26,30.8,22.5,79.9,213.8
padukka,2023-01-27,31.1,22.4,78.8,158.4
padukka,2023-01-28,31.6,21.5,74.2,261
padukka,2023-01-29,31.6,21.5,77.2,211.2
padukka,2023-01-30,31.1,22,79.6,240
padukka,2023-01-31,29.1,23.2,88.5,176.7
padukka,2023-02-01,29.6,22.6,82.7,167.2
padukka,2023-02-02,29.4,23.3,86.1,155.2
padukka,2023-02-03,29.4,24.1,88,174.3
padukka,2023-02-04,31.1,23.8,84.5,202.6
padukka,2023-02-05,30.8,23.3,79.7,204.5
padukka,2023-02-06,30.8,22.9,78.8,137.2
padukka,2023-02-07,31.1,23.7,81.5,206.4
padukka,2023-02-08,32.1,23.5,78.9,241.2
padukka,2023-02-09,31.3,23.2,78.4,231.7
padukka,2023-02-10,31.1,23.1,78.5,251.2
padukka,2023-02-11,30.2,22.5,77,220.4
padukka,2023-02-12,30.8,22.7,77.1,244.4
padukka,2023-02-13,30.3,22.1,77.6,232.2
padukka,2023-02-14,32.1,22.3,75.7,221.6
padukka,2023-02-15,32.3,20.1,67.7,276.1
padukka,2023-02-16,31.5,19.5,65.4,243.7
padukka,2023-02-17,31.3,21.3,72.2,261.2
padukka,2023-02-18,31.9,22.9,75,261.5
padukka,2023-02-19,31.1,23.4,82,209
padukka,2023-02-20,32.1,23.5,84.9,184.7
padukka,2023-02-21,31.3,23.2,80.5,252.7
padukka,2023-02-22,32.3,21.3,73.1,280.6
padukka,2023-02-23,32.3,21.2,70.6,250.7
padukka,2023-02-24,32.1,22.8,78.6,231.3
padukka,2023-02-25,32.1,23.2,81.2,203.6
padukka,2023-02-26,33.1,20.6,69.7,283.9
padukka,2023-02-27,32.1,21.1,72,265.8
padukka,2023-02-28,31.1,22.7,77.5,206.8
padukka,2023-03-01,33.1,22.4,75.4,213.3
padukka,2023-03-02,34.1,21.6,69.9,240.1
padukka,2023-03-03,34.1,22.2,73.4,278.2
padukka,2023-03-04,33.1,22.8,77.7,197.1
padukka,2023-03-05,32.1,23.4,79.5,233.1
padukka,2023-03-06,32.1,23.1,80.1,255.7
padukka,2023-03-07,32.1,23.5,81.7,263
padukka,2023-03-08,35.1,22.3,72.8,281.4
padukka,2023-03-09,34.1,22.6,72.4,269.3
padukka,2023-03-10,31.1,23.5,80.1,167.2
padukka,2023-03-11,32.1,23.7,83.3,244.2
padukka,2023-03-12,34.1,23.1,82.1,266.3
padukka,2023-03-13,32.1,23.4,81.4,239.8
padukka,2023-03-14,31.4,23.4,80.9,232.7
padukka,2023-03-15,32.1,22.9,78.6,249.6
padukka,2023-03-16,31.1,24.1,83.8,218.9
padukka,2023-03-17,32.1,23.5,79.7,240
padukka,2023-03-18,32.8,24.3,81.4,269.1
padukka,2023-03-19,32.1,24,81.4,249.1
padukka,2023-03-20,31.1,23.8,83.7,181.2
padukka,2023-03-21,32.1,24,80.9,260.4
padukka,2023-03-22,32.1,24.2,79,252.1
padukka,2023-03-23,31.1,24.4,83.2,215.8
padukka,2023-03-24,31.2,24.1,83.6,252.3
padukka,2023-03-25,32.1,23.8,81.6,269.7
padukka,2023-03-26,32.1,24.5,80.1,252.6
padukka,2023-03-27,32.1,24.6,81.2,258.8
padukka,2023-03-28,32.1,25,82.7,256.7
padukka,2023-03-29,32.1,24.8,80.6,257.2
padukka,2023-03-30,32.1,24.3,81.8,248.8
padukka,2023-03-31,33.1,24.1,77.4,277
padukka,2023-04-01,32.2,24.5,79.5,245.2
padukka,2023-04-02,32.1,24,80.9,245.3
padukka,2023-04-03,32.1,24.3,83.5,242.8
padukka,2023-04-04,31.1,24.3,86.1,230.7
padukka,2023-04-05,32.1,23.5,78.3,279.2
padukka,2023-04-06,31.9,24.1,81,264.9
padukka,2023-04-07,32.2,24.4,82,267.3
padukka,2023-04-08,31.1,24.2,86.1,197.4
padukka,2023-04-09,32.1,24.1,80.6,281.1
padukka,2023-04-10,33.1,24.3,79.8,281.8
padukka,2023-04-11,34.1,23.8,76.7,282.2
padukka,2023-04-12,33.1,24.1,76,291.8
padukka,2023-04-13,33.1,25.3,79.6,270.2
padukka,2023-04-14,33.1,24.9,80.2,266.9
padukka,2023-04-15,33.1,25.1,81.6,254
padukka,2023-04-16,33.1,24.4,81.2,258.6
padukka,2023-04-17,32.6,24.5,79.5,264.9
padukka,2023-04-18,33.1,24.9,78.7,251.7
padukka,2023-04-19,33.1,25.4,77.5,260.9
padukka,2023-04-20,33.1,25.4,78.4,260.9
padukka,2023-04-21,33.1,25.1,78.4,232.6
padukka,2023-04-22,34.1,25.1,80.6,235.8
padukka,2023-04-23,33.1,25.1,80,242.1
padukka,2023-04-24,33.1,24.6,84.1,247.6
padukka,2023-04-25,33.1,24.3,83.8,207.3
padukka,2023-04-26,32.1,24,85.3,193
padukka,2023-04-27,32.1,24.5,84.4,183.5
padukka,2023-04-28,33.1,25,87.8,239.4
padukka,2023-04-29,32.1,24.3,91.3,153.5
padukka,2023-04-30,32.1,24.5,85.3,158.7
padukka,2023-05-01,32.2,25,85.3,175.3
padukka,2023-05-02,29.5,24.7,88.4,131
padukka,2023-05-03,29.8,25.3,91.9,146.4
padukka,2023-05-04,32.1,24.6,84.1,171
padukka,2023-05-05,28.1,24.3,90.4,74.3
padukka,2023-05-06,32.1,24.9,83.7,190.7
padukka,2023-05-07,31.1,25.4,86.7,150.9
padukka,2023-05-08,32.1,25.7,82.7,167
padukka,2023-05-09,30.9,25.1,89.2,159.7
padukka,2023-05-10,31.1,25.2,86.1,165.6
padukka,2023-05-11,32.1,25.4,87.5,177.6
padukka,2023-05-12,32.1,25.8,83.5,199.4
padukka,2023-05-13,32.1,25.4,79.5,191.3
padukka,2023-05-14,32.1,26.2,85,137.1
padukka,2023-05-15,31.5,26.1,81.3,211.1
padukka,2023-05-16,33.1,26.5,82.9,216.2
padukka,2023-05-17,32.2,26.6,84.4,224.9
padukka,2023-05-18,32.1,26.2,83.2,240.7
padukka,2023-05-19,32.1,25.6,82.4,230.7
padukka,2023-05-20,32.1,25.3,83.7,222.6
padukka,2023-05-21,31.1,24.7,85.4,185.8
padukka,2023-05-22,33.1,24.7,80.9,233.3
padukka,2023-05-23,32.1,25.3,82,235.8
padukka,2023-05-24,32.1,25.1,80.3,238.4
padukka,2023-05-25,32.1,25.1,79.9,225.8
padukka,2023-05-26,32.1,25.7,80,236.4
padukka,2023-05-27,32.1,25.9,80.3,225.7
padukka,2023-05-28,32.1,26.4,81.1,221.1
padukka,2023-05-29,33.1,26.3,82.4,240.8
padukka,2023-05-30,33.1,25.8,82,192
padukka,2023-05-31,33.1,25.5,79.6,226.4
padukka,2023-06-01,32.1,25.9,83.6,213.9
padukka,2023-06-02,32.1,26,81.3,190.6
padukka,2023-06-03,33.1,26.3,80.4,210.2
padukka,2023-06-04,32.1,25.7,80.1,195.4
padukka,2023-06-05,32.1,25.6,83.7,201.5
padukka,2023-06-06,32.1,26,81.9,203.2
padukka,2023-06-07,32.1,25.8,81.8,156.7
padukka,2023-06-08,31.1,25.7,82.9,184.5
padukka,2023-06-09,32.1,25.6,82.4,205.8
padukka,2023-06-10,31.1,25.2,81.4,229.4
padukka,2023-06-11,31.1,25.4,90.2,184.3
padukka,2023-06-12,32.1,25.8,90.6,192.5
padukka,2023-06-13,31.1,25,86.4,200.1
padukka,2023-06-14,31.1,25.1,81.6,154.8
padukka,2023-06-15,31.1,25.9,83.6,179.3
padukka,2023-06-16,32.1,25.3,77.3,212.6
padukka,2023-06-17,31.1,25.4,79.2,174.9
padukka,2023-06-18,31.1,25.6,82.6,195.6
padukka,2023-06-19,32.1,25.4,80.3,186.9
padukka,2023-06-20,31.3,25.9,85.5,188
padukka,2023-06-21,31.1,25.8,86.5,158.7
padukka,2023-06-22,31.5,25.7,85.8,240
padukka,2023-06-23,31.1,25.6,84.6,191.7
padukka,2023-06-24,31.4,25.1,80.6,226.6
padukka,2023-06-25,30.1,25,82.7,175.4
padukka,2023-06-26,31.1,24.6,80.3,198.9
padukka,2023-06-27,31.1,24.7,86,178.5
padukka,2023-06-28,31.1,24.9,84.3,226.9
padukka,2023-06-29,30.1,25.1,86.9,174.7
padukka,2023-06-30,31.1,25.3,84.3,197.4
padukka,2023-07-01,31.1,25.7,82.9,184.6
padukka,2023-07-02,31.1,25.8,84.7,126.7
padukka,2023-07-03,30.1,24.4,80.8,101.6
padukka,2023-07-04,29.2,24.5,84.7,72.1
padukka,2023-07-05,29.1,24,85.6,79.9
padukka,2023-07-06,30.1,24.3,84.5,179.8
padukka,2023-07-07,29.1,24.4,84.2,181.8
padukka,2023-07-08,30.1,24,81.1,222.4
padukka,2023-07-09,30.4,24.8,81.3,227.4
padukka,2023-07-10,30.1,25,81.8,206.8
padukka,2023-07-11,30.1,25.2,83.5,184.8
padukka,2023-07-12,30.9,25.1,83.1,227.8
padukka,2023-07-13,31.1,25.2,83.7,179.9
padukka,2023-07-14,31.1,24.8,79.7,210.1
padukka,2023-07-15,31.1,25,79.9,193.3
padukka,2023-07-16,31.1,25.1,80.3,205.7
padukka,2023-07-17,31.1,25.1,79.6,223.2
padukka,2023-07-18,31.1,25,79.1,220.7
padukka,2023-07-19,31.1,25.1,79.6,234.4
padukka,2023-07-20,31.1,25,80.5,230.4
padukka,2023-07-21,32.1,24.8,77.5,217.2
padukka,2023-07-22,31.1,24.9,78.7,238.8
padukka,2023-07-23,31.2,25.1,79.8,221.8
padukka,2023-07-24,31.1,24.7,81.6,142.2
padukka,2023-07-25,29.1,24.5,88.9,168
padukka,2023-07-26,30.1,24.8,86.5,147
padukka,2023-07-27,30.3,25.1,84.8,203.3
padukka,2023-07-28,31.1,24.4,78.4,232.7
padukka,2023-07-29,30.7,24.1,77.1,227.8
padukka,2023-07-30,30.6,24,77.5,241.4
padukka,2023-07-31,30.2,24.5,79.6,217.2
padukka,2023-08-01,31.1,24.7,79.9,232.2
padukka,2023-08-02,31.1,24.8,79.8,223
padukka,2023-08-03,31.1,25,81.2,219.1
padukka,2023-08-04,31.4,24.8,78.7,240.8
padukka,2023-08-05,31.1,24.5,78.2,232
padukka,2023-08-06,31.1,24.5,79.3,219.7
padukka,2023-08-07,30.8,24.4,78.5,240.8
padukka,2023-08-08,31.1,24.1,75.6,222.6
padukka,2023-08-09,31.1,24.2,77.3,225.6
padukka,2023-08-10,31.5,24.7,79.2,212.7
padukka,2023-08-11,31.1,24.8,80.3,226.3
padukka,2023-08-12,32.1,25,78.7,204.1
padukka,2023-08-13,31.2,24.2,76.2,214.2
padukka,2023-08-14,31.1,23.9,75.8,236.4
padukka,2023-08-15,32.1,23.8,77,226.9
padukka,2023-08-16,31.5,23.8,78.1,239
padukka,2023-08-17,31.7,23.9,77.1,252.8
padukka,2023-08-18,32.1,24.4,75.9,206
padukka,2023-08-19,32.1,24.4,75.2,254.8
padukka,2023-08-20,32.1,24.2,75,245.6
padukka,2023-08-21,32.2,24.6,76.2,230.2
padukka,2023-08-22,32.1,25,77,239.6
padukka,2023-08-23,31.6,24.9,80.2,238.5
padukka,2023-08-24,32.1,24.3,76.5,251.5
padukka,2023-08-25,32.1,24.5,78.6,247.6
padukka,2023-08-26,32.2,24.6,79,253.7
padukka,2023-08-27,32.1,24.4,77.6,242.5
padukka,2023-08-28,32.1,24.8,80.3,246.9
padukka,2023-08-29,31.1,24.7,86.6,178.9
padukka,2023-08-30,31.1,24.3,83.5,161.6
padukka,2023-08-31,31.1,24.9,89.5,158.9
padukka,2023-09-01,29.1,24.4,90.7,148.5
padukka,2023-09-02,31.1,24.7,88.6,87.1
padukka,2023-09-03,28.1,24.5,90.3,79
padukka,2023-09-04,31.1,24.4,85.4,134.1
padukka,2023-09-05,30.1,24.8,83.2,169.9
padukka,2023-09-06,29.1,24.7,88.7,158
padukka,2023-09-07,28.1,24.5,91.5,135
padukka,2023-09-08,30.1,23.7,84.4,153.8
padukka,2023-09-09,30.6,24.5,84.4,207.2
padukka,2023-09-10,31.1,24.3,83.7,194.8
padukka,2023-09-11,29.1,24.5,90.3,120
padukka,2023-09-12,30.4,24.5,85,202.2
padukka,2023-09-13,29.4,24.8,85,179.7
padukka,2023-09-14,30.1,24.4,88.6,132.1
padukka,2023-09-15,31.1,23.2,81.9,192.5
padukka,2023-09-16,32.1,24.4,80,248.8
padukka,2023-09-17,32.1,24.5,82.5,209
padukka,2023-09-18,28.1,24,91,139
padukka,2023-09-19,28.1,24,90.5,161.6
padukka,2023-09-20,30.1,23.7,82.9,121.6
padukka,2023-09-21,31.1,24.7,84.2,228.1
padukka,2023-09-22,31.1,24.6,88.1,216.8
padukka,2023-09-23,30.1,24.2,83.9,215.9
padukka,2023-09-24,31.1,24.8,83.6,211
padukka,2023-09-25,31.1,25,82.1,213.6
padukka,2023-09-26,31.1,24.9,88.1,182.4
padukka,2023-09-27,29.1,24.8,92.4,112
padukka,2023-09-28,29.1,24.8,88.6,80.7
padukka,2023-09-29,30.1,24.2,90.9,135
padukka,2023-09-30,30.1,23.7,91.4,161.3
padukka,2023-10-01,29.1,23.9,92.9,172.4
padukka,2023-10-02,30.1,24.6,90.7,162.7
padukka,2023-10-03,29.1,24.3,92.1,134.2
padukka,2023-10-04,28.1,24.4,92.1,45.4
padukka,2023-10-05,29.1,24.8,89.6,139.5
padukka,2023-10-06,29.2,24.9,93.8,97.3
padukka,2023-10-07,31.1,25.3,91.4,146.4
padukka,2023-10-08,31.1,24.8,84.8,193.3
padukka,2023-10-09,31.1,24.8,84.5,228.9
padukka,2023-10-10,32.1,25.1,86.1,212.7
padukka,2023-10-11,30,24.4,87.8,68.1
padukka,2023-10-12,30.1,24.4,87.2,97.6
padukka,2023-10-13,30.1,24.5,84.1,187.5
padukka,2023-10-14,31.1,24.6,84.1,204.5
padukka,2023-10-15,30.1,23.6,85.2,113.6
padukka,2023-10-16,31.1,23.7,79.5,226.9
padukka,2023-10-17,31.1,24.5,87.8,183.2
padukka,2023-10-18,29.1,24.3,93.1,30.5
padukka,2023-10-19,29.1,24,89.4,112.3
padukka,2023-10-20,30.1,24.2,86.9,186.7
padukka,2023-10-21,31.1,24,84,208
padukka,2023-10-22,31.1,24.5,85.2,205.9
padukka,2023-10-23,29.7,24.2,87.6,100.2
padukka,2023-10-24,31.1,24.4,84,233.6
padukka,2023-10-25,31.1,24.1,82.6,226.4
padukka,2023-10-26,32.1,24.2,84.8,334.4
